t_s,x_m,y_m,v,heading_deg,mode,sigma_pos,s_m,d_m,v_model,stop
127.500,-237.8194,-121.7541,0.0005,-108.1840,INERTIAL,0.7507,333.871,-1.441,0.0018,1
127.600,-237.8194,-121.7541,0.0001,-108.1712,INERTIAL,0.7507,333.871,-1.441,0.0000,1
127.700,-237.8194,-121.7541,0.0000,-108.1718,INERTIAL,0.7508,333.871,-1.441,0.0017,1
127.800,-237.8194,-121.7541,0.0000,-108.1650,INERTIAL,0.7508,333.871,-1.441,0.0014,1
127.900,-237.8194,-121.7541,0.0000,-108.3149,INERTIAL,0.7508,333.871,-1.441,0.0014,1
128.000,-237.8194,-121.7541,0.0000,-108.2634,INERTIAL,0.7508,333.871,-1.441,0.0100,1
128.100,-237.8194,-121.7541,0.0000,-108.2704,INERTIAL,0.7508,333.871,-1.441,0.0051,1
128.200,-237.8194,-121.7541,0.0000,-108.2874,INERTIAL,0.7509,333.871,-1.441,0.0014,1
128.300,-237.8194,-121.7541,0.0000,-108.2642,INERTIAL,0.7509,333.871,-1.441,0.0001,1
128.400,-237.8194,-121.7541,0.0000,-108.2343,INERTIAL,0.7509,333.871,-1.441,0.0011,1
128.500,-237.8194,-121.7541,0.0000,-108.1702,INERTIAL,0.7509,333.871,-1.441,0.0010,1
128.600,-237.8194,-121.7541,0.0000,-108.1745,INERTIAL,0.7509,333.871,-1.441,0.0045,1
128.700,-237.8194,-121.7541,0.0000,-108.1782,INERTIAL,0.7509,333.871,-1.441,0.0024,1
128.800,-237.8194,-121.7541,0.0000,-108.1566,INERTIAL,0.7510,333.871,-1.441,0.0043,1
128.900,-237.8194,-121.7541,0.0000,-108.1764,INERTIAL,0.7510,333.871,-1.441,0.0000,1
129.000,-237.8194,-121.7541,0.0000,-108.1453,INERTIAL,0.7510,333.871,-1.441,0.0003,1
129.100,-237.8194,-121.7541,0.0000,-108.1354,INERTIAL,0.7510,333.871,-1.441,0.0000,1
129.200,-237.8194,-121.7541,0.0000,-108.1403,INERTIAL,0.7510,333.871,-1.441,0.0003,1
129.300,-237.8194,-121.7541,0.0000,-108.1170,INERTIAL,0.7510,333.871,-1.441,0.0006,1
129.400,-237.8194,-121.7541,0.0000,-108.1243,INERTIAL,0.7511,333.871,-1.441,0.0054,1
129.500,-237.8194,-121.7541,0.0005,-108.4165,INERTIAL,0.7511,333.871,-1.441,0.0014,0
129.600,-237.8196,-121.7544,0.0041,-108.3062,INERTIAL,0.7511,333.871,-1.441,0.0086,0
129.700,-237.8198,-121.7547,0.0038,-108.3847,INERTIAL,0.7512,333.871,-1.441,0.0034,0
129.800,-237.8200,-121.7550,0.0041,-108.4201,INERTIAL,0.7514,333.872,-1.441,0.0045,0
129.900,-237.8201,-121.7552,0.0021,-108.4234,INERTIAL,0.7515,333.872,-1.441,0.0000,0
130.000,-237.8201,-121.7552,0.0002,-108.4505,INERTIAL,0.7516,333.872,-1.441,0.0018,1
130.100,-237.8201,-121.7552,0.0000,-108.4478,INERTIAL,0.7516,333.872,-1.441,0.0000,1
130.200,-237.8201,-121.7553,0.0000,-108.4659,INERTIAL,0.7516,333.872,-1.441,0.0020,1
130.300,-237.8201,-121.7553,0.0000,-108.5026,INERTIAL,0.7516,333.872,-1.441,0.0020,1
130.400,-237.8201,-121.7553,0.0000,-108.5277,INERTIAL,0.7517,333.872,-1.441,0.0020,1
130.500,-237.8201,-121.7553,0.0000,-108.5655,INERTIAL,0.7517,333.872,-1.441,0.0020,1
130.600,-237.8201,-121.7553,0.0000,-108.5636,INERTIAL,0.7517,333.872,-1.441,0.0020,1
130.700,-237.8201,-121.7553,0.0000,-108.2750,INERTIAL,0.7517,333.872,-1.441,0.0020,1
130.800,-237.8201,-121.7553,0.0000,-108.2833,INERTIAL,0.7517,333.872,-1.441,0.0020,1
130.900,-237.8201,-121.7553,0.0000,-108.2627,INERTIAL,0.7517,333.872,-1.441,0.0020,1
131.000,-237.8201,-121.7553,0.0000,-108.2467,INERTIAL,0.7518,333.872,-1.441,0.0020,1
131.100,-237.8201,-121.7553,0.0000,-108.2639,INERTIAL,0.7518,333.872,-1.441,0.0020,1
131.200,-237.8201,-121.7553,0.0000,-108.2618,INERTIAL,0.7518,333.872,-1.441,0.0020,1
131.300,-237.8201,-121.7553,0.0000,-108.2765,INERTIAL,0.7518,333.872,-1.441,0.0020,1
131.400,-237.8201,-121.7553,0.0000,-108.2488,INERTIAL,0.7518,333.872,-1.441,0.0020,1
131.500,-237.8201,-121.7553,0.0000,-108.2778,INERTIAL,0.7518,333.872,-1.441,0.0020,1
131.600,-237.8201,-121.7553,0.0000,-108.2169,INERTIAL,0.7519,333.872,-1.441,0.0020,1
131.700,-237.8201,-121.7553,0.0000,-108.1315,INERTIAL,0.7519,333.872,-1.441,0.0020,1
131.800,-237.8201,-121.7553,0.0000,-108.0941,INERTIAL,0.7519,333.872,-1.441,0.0020,1
131.900,-237.8201,-121.7553,0.0000,-108.0166,INERTIAL,0.7519,333.872,-1.441,0.0020,1
132.000,-237.8201,-121.7553,0.0000,-108.0001,INERTIAL,0.7519,333.872,-1.441,0.0020,1
132.100,-237.8201,-121.7553,0.0000,-108.0001,INERTIAL,0.7519,333.872,-1.441,0.0020,1
132.200,-237.8201,-121.7553,0.0000,-107.9326,INERTIAL,0.7520,333.872,-1.441,0.0020,1
132.300,-237.8201,-121.7553,0.0000,-107.9823,INERTIAL,0.7520,333.872,-1.441,0.0020,1
132.400,-237.8201,-121.7553,0.0000,-108.0285,INERTIAL,0.7520,333.872,-1.441,0.0020,1
132.500,-237.8201,-121.7553,0.0000,-107.9657,INERTIAL,0.7520,333.872,-1.441,0.0020,1
132.600,-237.8201,-121.7553,0.0000,-107.9978,INERTIAL,0.7520,333.872,-1.441,0.0020,1
132.700,-237.8201,-121.7553,0.0000,-108.0370,INERTIAL,0.7520,333.872,-1.441,0.0020,1
132.800,-237.8201,-121.7553,0.0000,-108.0272,INERTIAL,0.7521,333.872,-1.441,0.0020,1
132.900,-237.8201,-121.7553,0.0000,-108.0230,INERTIAL,0.7521,333.872,-1.441,0.0020,1
133.000,-237.8201,-121.7553,0.0000,-108.0321,INERTIAL,0.7521,333.872,-1.441,0.0020,1
133.100,-237.8201,-121.7553,0.0000,-108.1198,INERTIAL,0.7521,333.872,-1.441,0.0020,1
133.200,-237.8201,-121.7553,0.0000,-108.0902,INERTIAL,0.7521,333.872,-1.441,0.0020,1
133.300,-237.8201,-121.7553,0.0000,-108.0738,INERTIAL,0.7521,333.872,-1.441,0.0020,1
133.400,-237.8201,-121.7553,0.0000,-108.1006,INERTIAL,0.7522,333.872,-1.441,0.0000,1
133.500,-237.8201,-121.7553,0.0000,-108.1009,INERTIAL,0.7522,333.872,-1.441,0.0000,1
133.600,-237.8201,-121.7553,0.0000,-108.0756,INERTIAL,0.7522,333.872,-1.441,0.0000,1
133.700,-237.8201,-121.7553,0.0000,-108.1140,INERTIAL,0.7522,333.872,-1.441,0.0000,1
133.800,-237.8201,-121.7553,0.0000,-108.0993,INERTIAL,0.7522,333.872,-1.441,0.0010,1
133.900,-237.8201,-121.7553,0.0000,-108.0639,INERTIAL,0.7522,333.872,-1.441,0.0000,1
134.000,-237.8201,-121.7553,0.0000,-108.0604,INERTIAL,0.7523,333.872,-1.441,0.0000,1
134.100,-237.8201,-121.7553,0.0000,-108.0712,INERTIAL,0.7523,333.872,-1.441,0.0008,1
134.200,-237.8201,-121.7553,0.0000,-108.0679,INERTIAL,0.7523,333.872,-1.441,0.0000,1
134.300,-237.8201,-121.7553,0.0000,-108.0283,INERTIAL,0.7523,333.872,-1.441,0.0000,1
134.400,-237.8201,-121.7553,0.0000,-107.9813,INERTIAL,0.7523,333.872,-1.441,0.0000,1
134.500,-237.8201,-121.7553,0.0000,-108.0077,INERTIAL,0.7523,333.872,-1.441,0.0017,1
134.600,-237.8201,-121.7553,0.0000,-107.9798,INERTIAL,0.7524,333.872,-1.441,0.0040,1
134.700,-237.8201,-121.7553,0.0000,-107.9946,INERTIAL,0.7524,333.872,-1.441,0.0051,1
134.800,-237.8201,-121.7553,0.0000,-107.9885,INERTIAL,0.7524,333.872,-1.441,0.0087,1
134.900,-237.8201,-121.7553,0.0000,-107.9698,INERTIAL,0.7524,333.872,-1.441,0.0026,1
135.000,-237.8201,-121.7553,0.0000,-107.9603,INERTIAL,0.7524,333.872,-1.441,0.0081,1
135.100,-237.8201,-121.7553,0.0000,-107.9596,INERTIAL,0.7524,333.872,-1.441,0.0015,1
135.200,-237.8201,-121.7553,0.0000,-107.9554,INERTIAL,0.7525,333.872,-1.441,0.0040,1
135.300,-237.8201,-121.7553,0.0000,-107.9338,INERTIAL,0.7525,333.872,-1.441,0.0054,1
135.400,-237.8201,-121.7553,0.0000,-107.9520,INERTIAL,0.7525,333.872,-1.441,0.0047,1
135.500,-237.8201,-121.7553,0.0000,-107.9485,INERTIAL,0.7525,333.872,-1.441,0.0107,1
135.600,-237.8201,-121.7553,0.0000,-107.9447,INERTIAL,0.7525,333.872,-1.441,0.0055,1
135.700,-237.8201,-121.7553,0.0000,-107.9243,INERTIAL,0.7525,333.872,-1.441,0.0033,1
135.800,-237.8201,-121.7553,0.0000,-107.9221,INERTIAL,0.7526,333.872,-1.441,0.0056,1
135.900,-237.8201,-121.7553,0.0000,-107.9249,INERTIAL,0.7526,333.872,-1.441,0.0064,1
136.000,-237.8201,-121.7553,0.0000,-107.9227,INERTIAL,0.7526,333.872,-1.441,0.0053,1
136.100,-237.8201,-121.7553,0.0000,-107.9192,INERTIAL,0.7526,333.872,-1.441,0.0069,1
136.200,-237.8201,-121.7553,0.0000,-107.9060,INERTIAL,0.7526,333.872,-1.441,0.0062,1
136.300,-237.8201,-121.7553,0.0000,-107.9025,INERTIAL,0.7526,333.872,-1.441,0.0077,1
136.400,-237.8201,-121.7553,0.0000,-107.8985,INERTIAL,0.7527,333.872,-1.441,0.0066,1
136.500,-237.8201,-121.7553,0.0000,-107.8986,INERTIAL,0.7527,333.872,-1.441,0.0039,1
136.600,-237.8201,-121.7553,0.0000,-107.9005,INERTIAL,0.7527,333.872,-1.441,0.0058,1
136.700,-237.8201,-121.7553,0.0000,-107.9048,INERTIAL,0.7527,333.872,-1.441,0.0054,1
136.800,-237.8201,-121.7553,0.0000,-107.8994,INERTIAL,0.7527,333.872,-1.441,0.0054,1
136.900,-237.8201,-121.7553,0.0000,-107.9077,INERTIAL,0.7527,333.872,-1.441,0.0067,1
137.000,-237.8201,-121.7553,0.0000,-107.9068,INERTIAL,0.7528,333.872,-1.441,0.0044,1
137.100,-237.8201,-121.7553,0.0000,-107.9352,INERTIAL,0.7528,333.872,-1.441,0.0056,1
137.200,-237.8201,-121.7553,0.0000,-107.9523,INERTIAL,0.7528,333.872,-1.441,0.0051,1
137.300,-237.8201,-121.7553,0.0000,-108.0123,INERTIAL,0.7528,333.872,-1.441,0.0042,1
137.400,-237.8201,-121.7553,0.0000,-107.9902,INERTIAL,0.7528,333.872,-1.441,0.0067,1
137.500,-237.8201,-121.7553,0.0000,-107.9440,INERTIAL,0.7528,333.872,-1.441,0.0072,1
137.600,-237.8201,-121.7553,0.0000,-107.9608,INERTIAL,0.7529,333.872,-1.441,0.0046,1
137.700,-237.8201,-121.7553,0.0000,-108.2101,INERTIAL,0.7529,333.872,-1.441,0.0055,1
137.800,-237.8201,-121.7553,0.0000,-108.5335,INERTIAL,0.7529,333.872,-1.441,0.0051,1
137.900,-237.8201,-121.7553,0.0011,-108.7346,INERTIAL,0.7529,333.872,-1.441,0.0032,0
138.000,-237.8202,-121.7554,0.0016,-108.9003,INERTIAL,0.7530,333.872,-1.441,0.0022,0
138.100,-237.8202,-121.7555,0.0008,-108.9550,INERTIAL,0.7531,333.872,-1.441,0.0000,0
138.200,-237.8203,-121.7556,0.0020,-109.1042,INERTIAL,0.7532,333.872,-1.441,0.0032,0
138.300,-237.8203,-121.7557,0.0002,-109.1900,INERTIAL,0.7533,333.872,-1.441,0.0026,1
138.400,-237.8204,-121.7557,0.0000,-109.2567,INERTIAL,0.7533,333.872,-1.441,0.0044,1
138.500,-237.8204,-121.7557,0.0000,-109.3291,INERTIAL,0.7533,333.872,-1.441,0.0015,1
138.600,-237.8204,-121.7557,0.0000,-109.3521,INERTIAL,0.7533,333.872,-1.441,0.0050,1
138.700,-237.8204,-121.7557,0.0000,-109.3725,INERTIAL,0.7534,333.872,-1.441,0.0026,1
138.800,-237.8204,-121.7557,0.0000,-109.4590,INERTIAL,0.7534,333.872,-1.441,0.0060,1
138.900,-237.8204,-121.7557,0.0000,-109.5270,INERTIAL,0.7534,333.872,-1.441,0.0022,1
139.000,-237.8204,-121.7557,0.0000,-109.5138,INERTIAL,0.7534,333.872,-1.441,0.0004,1
139.100,-237.8204,-121.7557,0.0000,-109.5779,INERTIAL,0.7534,333.872,-1.441,0.0000,1
139.200,-237.8204,-121.7557,0.0000,-109.6014,INERTIAL,0.7534,333.872,-1.441,0.0000,1
139.300,-237.8204,-121.7557,0.0000,-109.5619,INERTIAL,0.7535,333.872,-1.441,0.0000,1
139.400,-237.8204,-121.7557,0.0000,-109.6019,INERTIAL,0.7535,333.872,-1.441,0.0000,1
139.500,-237.8204,-121.7557,0.0015,-109.6918,INERTIAL,0.7535,333.872,-1.441,0.0042,0
139.600,-237.8204,-121.7558,0.0008,-109.6613,INERTIAL,0.7536,333.873,-1.441,0.0000,0
139.700,-237.8205,-121.7559,0.0009,-109.6385,INERTIAL,0.7537,333.873,-1.441,0.0010,0
139.800,-237.8205,-121.7559,0.0005,-109.6069,INERTIAL,0.7538,333.873,-1.441,0.0000,0
139.900,-237.8205,-121.7559,0.0002,-109.5961,INERTIAL,0.7539,333.873,-1.441,0.0000,0
140.000,-237.8205,-121.7559,0.0000,-109.6420,INERTIAL,0.7540,333.873,-1.441,0.0000,1
140.100,-237.8205,-121.7559,0.0000,-109.6435,INERTIAL,0.7540,333.873,-1.441,0.0000,1
140.200,-237.8205,-121.7559,0.0000,-109.6218,INERTIAL,0.7541,333.873,-1.441,0.0000,1
140.300,-237.8205,-121.7559,0.0000,-109.6135,INERTIAL,0.7541,333.873,-1.441,0.0000,1
140.400,-237.8205,-121.7559,0.0000,-109.6178,INERTIAL,0.7541,333.873,-1.441,0.0000,1
140.500,-237.8205,-121.7559,0.0000,-109.6395,INERTIAL,0.7541,333.873,-1.441,0.0000,1
140.600,-237.8205,-121.7559,0.0000,-109.6656,INERTIAL,0.7541,333.873,-1.441,0.0000,1
140.700,-237.8205,-121.7559,0.0000,-109.6802,INERTIAL,0.7541,333.873,-1.441,0.0000,1
140.800,-237.8205,-121.7559,0.0000,-109.6783,INERTIAL,0.7542,333.873,-1.441,0.0000,1
140.900,-237.8205,-121.7559,0.0000,-109.6811,INERTIAL,0.7542,333.873,-1.441,0.0000,1
141.000,-237.8205,-121.7559,0.0000,-109.6820,INERTIAL,0.7542,333.873,-1.441,0.0011,1
141.100,-237.8205,-121.7559,0.0000,-109.6717,INERTIAL,0.7542,333.873,-1.441,0.0000,1
141.200,-237.8205,-121.7559,0.0000,-109.6688,INERTIAL,0.7542,333.873,-1.441,0.0000,1
141.300,-237.8205,-121.7559,0.0000,-109.6779,INERTIAL,0.7542,333.873,-1.441,0.0000,1
141.400,-237.8205,-121.7559,0.0000,-109.6874,INERTIAL,0.7543,333.873,-1.441,0.0000,1
141.500,-237.8205,-121.7559,0.0000,-109.7003,INERTIAL,0.7543,333.873,-1.441,0.0000,1
141.600,-237.8205,-121.7559,0.0000,-109.6955,INERTIAL,0.7543,333.873,-1.441,0.0019,1
141.700,-237.8205,-121.7559,0.0000,-109.7159,INERTIAL,0.7543,333.873,-1.441,0.0014,1
141.800,-237.8205,-121.7559,0.0000,-109.7444,INERTIAL,0.7543,333.873,-1.441,0.0005,1
141.900,-237.8205,-121.7559,0.0000,-109.7427,INERTIAL,0.7543,333.873,-1.441,0.0081,1
142.000,-237.8205,-121.7559,0.0000,-109.7373,INERTIAL,0.7544,333.873,-1.441,0.0036,1
142.100,-237.8205,-121.7559,0.0000,-109.7355,INERTIAL,0.7544,333.873,-1.441,0.0049,1
142.200,-237.8205,-121.7559,0.0000,-109.7393,INERTIAL,0.7544,333.873,-1.441,0.0010,1
142.300,-237.8205,-121.7559,0.0000,-109.7496,INERTIAL,0.7544,333.873,-1.441,0.0030,1
142.400,-237.8205,-121.7559,0.0000,-109.7414,INERTIAL,0.7544,333.873,-1.441,0.0046,1
142.500,-237.8205,-121.7559,0.0000,-109.7459,INERTIAL,0.7544,333.873,-1.441,0.0043,1
142.600,-237.8205,-121.7559,0.0000,-109.7700,INERTIAL,0.7545,333.873,-1.441,0.0019,1
142.700,-237.8205,-121.7559,0.0000,-109.7946,INERTIAL,0.7545,333.873,-1.441,0.0073,1
142.800,-237.8205,-121.7559,0.0000,-109.8073,INERTIAL,0.7545,333.873,-1.441,0.0046,1
142.900,-237.8205,-121.7559,0.0000,-109.8062,INERTIAL,0.7545,333.873,-1.441,0.0055,1
143.000,-237.8205,-121.7559,0.0000,-109.8152,INERTIAL,0.7545,333.873,-1.441,0.0058,1
143.100,-237.8205,-121.7559,0.0000,-109.8130,INERTIAL,0.7545,333.873,-1.441,0.0047,1
143.200,-237.8205,-121.7559,0.0000,-109.8050,INERTIAL,0.7546,333.873,-1.441,0.0055,1
143.300,-237.8205,-121.7559,0.0000,-109.8243,INERTIAL,0.7546,333.873,-1.441,0.0053,1
143.400,-237.8205,-121.7559,0.0000,-109.8182,INERTIAL,0.7546,333.873,-1.441,0.0051,1
143.500,-237.8205,-121.7559,0.0000,-109.8375,INERTIAL,0.7546,333.873,-1.441,0.0070,1
143.600,-237.8205,-121.7559,0.0000,-109.8351,INERTIAL,0.7546,333.873,-1.441,0.0048,1
143.700,-237.8205,-121.7559,0.0000,-109.8310,INERTIAL,0.7546,333.873,-1.441,0.0049,1
143.800,-237.8205,-121.7559,0.0000,-109.8282,INERTIAL,0.7547,333.873,-1.441,0.0048,1
143.900,-237.8205,-121.7559,0.0000,-109.8155,INERTIAL,0.7547,333.873,-1.441,0.0079,1
144.000,-237.8205,-121.7559,0.0000,-109.7970,INERTIAL,0.7547,333.873,-1.441,0.0058,1
144.100,-237.8205,-121.7559,0.0000,-109.8008,INERTIAL,0.7547,333.873,-1.441,0.0073,1
144.200,-237.8205,-121.7559,0.0000,-109.8062,INERTIAL,0.7547,333.873,-1.441,0.0038,1
144.300,-237.8205,-121.7559,0.0000,-109.8030,INERTIAL,0.7547,333.873,-1.441,0.0025,1
144.400,-237.8205,-121.7559,0.0000,-109.8051,INERTIAL,0.7548,333.873,-1.441,0.0066,1
144.500,-237.8205,-121.7559,0.0000,-109.7985,INERTIAL,0.7548,333.873,-1.441,0.0040,1
144.600,-237.8205,-121.7559,0.0000,-109.8018,INERTIAL,0.7548,333.873,-1.441,0.0048,1
144.700,-237.8205,-121.7559,0.0000,-109.7867,INERTIAL,0.7548,333.873,-1.441,0.0042,1
144.800,-237.8205,-121.7559,0.0000,-109.7867,INERTIAL,0.7548,333.873,-1.441,0.0042,1
144.900,-237.8205,-121.7559,0.0000,-109.7865,INERTIAL,0.7548,333.873,-1.441,0.0042,1
145.000,-237.8205,-121.7559,0.0000,-109.7729,INERTIAL,0.7549,333.873,-1.441,0.0042,1
145.100,-237.8205,-121.7559,0.0000,-109.7516,INERTIAL,0.7549,333.873,-1.441,0.0042,1
145.200,-237.8205,-121.7559,0.0000,-109.7516,INERTIAL,0.7549,333.873,-1.441,0.0042,1
