t_s,x_m,y_m,v,heading_deg,mode,sigma_pos,s_m,d_m,v_model,stop
109.000,228.8521,-93.5083,3.3193,-21.2566,INERTIAL,0.6018,258.351,-0.233,3.2804,0
109.100,229.1614,-93.6316,3.3292,-20.6465,INERTIAL,0.6020,258.684,-0.233,3.3399,0
109.200,229.4693,-93.7543,3.3157,-20.1576,INERTIAL,0.6022,259.015,-0.233,3.3011,0
109.300,229.7738,-93.8757,3.2811,-20.3084,INERTIAL,0.6024,259.343,-0.233,3.2436,0
109.400,230.0765,-93.9964,3.2607,-20.5704,INERTIAL,0.6025,259.669,-0.233,3.2387,0
109.500,230.3830,-94.1186,3.2963,-20.6296,INERTIAL,0.6027,259.999,-0.233,3.3348,0
109.600,230.6877,-94.2401,3.2820,-20.6165,INERTIAL,0.6029,260.327,-0.233,3.2666,0
109.700,230.9955,-94.3628,3.3109,-19.8806,INERTIAL,0.6031,260.658,-0.233,3.3421,0
109.800,231.2956,-94.4824,3.2362,-18.8216,INERTIAL,0.6033,260.981,-0.233,3.1477,0
109.900,231.5942,-94.6015,3.2167,-18.3123,INERTIAL,0.6035,261.303,-0.233,3.1960,0
110.000,231.8898,-94.7193,3.1854,-19.5413,INERTIAL,0.6037,261.621,-0.233,3.1518,0
110.100,232.1874,-94.8380,3.2022,-22.1122,INERTIAL,0.6039,261.942,-0.233,3.2204,0
110.200,232.4791,-94.9543,3.1453,-24.7870,INERTIAL,0.6041,262.256,-0.233,3.0838,0
110.300,232.7732,-95.0716,3.1651,-26.3446,INERTIAL,0.6042,262.572,-0.233,3.1865,0
110.400,233.0670,-95.1887,3.1625,-26.0869,INERTIAL,0.6044,262.888,-0.233,3.1597,0
110.500,233.3622,-95.3064,3.1769,-25.1492,INERTIAL,0.6046,263.206,-0.233,3.1924,0
110.600,233.6536,-95.4225,3.1396,-24.9220,INERTIAL,0.6048,263.520,-0.233,3.0994,0
110.700,233.9481,-95.5400,3.1688,-25.5623,INERTIAL,0.6050,263.837,-0.233,3.2003,0
110.800,234.2371,-95.6552,3.1157,-26.7691,INERTIAL,0.6052,264.148,-0.233,3.0583,0
110.900,234.5245,-95.7697,3.0950,-28.4144,INERTIAL,0.6054,264.458,-0.233,3.0726,0
111.000,234.8116,-95.8842,3.0914,-29.6024,INERTIAL,0.6055,264.767,-0.233,3.0876,0
111.100,235.0985,-95.9986,3.0891,-29.7009,INERTIAL,0.6057,265.076,-0.233,3.0865,0
111.200,235.3850,-96.1128,3.0841,-28.5005,INERTIAL,0.6059,265.384,-0.233,3.0788,0
111.300,235.6725,-96.2275,3.0946,-26.7016,INERTIAL,0.6061,265.693,-0.233,3.1059,0
111.400,235.9599,-96.3420,3.0937,-25.6168,INERTIAL,0.6063,266.003,-0.233,3.0928,0
111.500,236.2457,-96.4560,3.0781,-25.0825,INERTIAL,0.6065,266.310,-0.233,3.0612,0
111.600,236.5287,-96.5688,3.0491,-25.1052,INERTIAL,0.6067,266.615,-0.233,3.0177,0
111.700,236.8081,-96.6802,3.0106,-25.8384,INERTIAL,0.6068,266.916,-0.233,2.9689,0
111.800,237.0924,-96.7935,3.0575,-26.1595,INERTIAL,0.6070,267.222,-0.233,3.1082,0
111.900,237.3777,-96.9073,3.0699,-25.7335,INERTIAL,0.6072,267.529,-0.233,3.0833,0
112.000,237.6638,-97.0214,3.0798,-24.9255,INERTIAL,0.6074,267.837,-0.233,3.0905,0
112.100,237.9495,-97.1352,3.0756,-24.2644,INERTIAL,0.6076,268.145,-0.233,3.0710,0
112.200,238.2394,-97.2508,3.1173,-23.3560,INERTIAL,0.6078,268.457,-0.233,3.1625,0
112.300,238.5313,-97.3672,3.1410,-22.6902,INERTIAL,0.6080,268.771,-0.233,3.1666,0
112.400,238.8233,-97.4836,3.1434,-22.8346,INERTIAL,0.6081,269.085,-0.233,3.1459,0
112.500,239.1104,-97.5981,3.0947,-23.4314,INERTIAL,0.6083,269.394,-0.233,3.0421,0
112.600,239.4004,-97.7137,3.1194,-23.5910,INERTIAL,0.6085,269.707,-0.233,3.1460,0
112.700,239.6936,-97.8306,3.1542,-22.1639,INERTIAL,0.6087,270.022,-0.233,3.1919,0
112.800,239.9929,-97.9499,3.2166,-20.3943,INERTIAL,0.6089,270.344,-0.233,3.2841,0
112.900,240.2881,-98.0676,3.1805,-20.1144,INERTIAL,0.6091,270.662,-0.233,3.1415,0
113.000,240.5880,-98.1872,3.2258,-20.7919,INERTIAL,0.6092,270.985,-0.233,3.2747,0
113.100,240.8873,-98.3065,3.2217,-22.0151,INERTIAL,0.6094,271.307,-0.233,3.2172,0
113.200,241.1889,-98.4267,3.2450,-22.1870,INERTIAL,0.6096,271.632,-0.233,3.2703,0
113.300,241.4863,-98.5453,3.2056,-21.4171,INERTIAL,0.6098,271.952,-0.233,3.1629,0
113.400,241.7856,-98.6646,3.2202,-20.9782,INERTIAL,0.6100,272.274,-0.233,3.2361,0
113.500,242.0839,-98.7836,3.2127,-21.4512,INERTIAL,0.6102,272.596,-0.233,3.2046,0
113.600,242.3862,-98.9041,3.2509,-21.6964,INERTIAL,0.6104,272.921,-0.233,3.2921,0
113.700,242.6860,-99.0236,3.2289,-22.8176,INERTIAL,0.6105,273.244,-0.233,3.2052,0
113.800,242.9851,-99.1429,3.2210,-24.7820,INERTIAL,0.6107,273.566,-0.233,3.2125,0
113.900,243.2851,-99.2625,3.2288,-26.1012,INERTIAL,0.6109,273.889,-0.233,3.2372,0
114.000,243.5859,-99.3824,3.2375,-25.9022,INERTIAL,0.6111,274.213,-0.233,3.2469,0
114.100,243.8841,-99.5013,3.2121,-24.7202,INERTIAL,0.6113,274.534,-0.233,3.1846,0
114.200,244.1870,-99.6220,3.2572,-22.6413,INERTIAL,0.6115,274.860,-0.233,3.3060,0
114.300,244.4878,-99.7419,3.2396,-20.6970,INERTIAL,0.6116,275.183,-0.233,3.2206,0
114.400,244.7888,-99.8620,3.2410,-19.9989,INERTIAL,0.6118,275.508,-0.233,3.2425,0
114.500,245.0886,-99.9815,3.2283,-19.9734,INERTIAL,0.6120,275.830,-0.233,3.2146,0
114.600,245.3890,-100.1013,3.2335,-20.6692,INERTIAL,0.6122,276.154,-0.233,3.2391,0
114.700,245.6908,-100.2216,3.2475,-21.2463,INERTIAL,0.6124,276.479,-0.233,3.2627,0
114.800,245.9908,-100.3412,3.2307,-21.2569,INERTIAL,0.6126,276.801,-0.233,3.2125,0
114.900,246.2876,-100.4595,3.1986,-21.7578,INERTIAL,0.6127,277.121,-0.233,3.1640,0
115.000,246.5879,-100.5792,3.2304,-21.3874,INERTIAL,0.6129,277.444,-0.233,3.2648,0
115.100,246.8867,-100.6983,3.2170,-20.1610,INERTIAL,0.6131,277.766,-0.233,3.2024,0
115.200,247.1828,-100.8164,3.1899,-19.2788,INERTIAL,0.6133,278.085,-0.233,3.1607,0
115.300,247.4806,-100.9352,3.2054,-18.9198,INERTIAL,0.6135,278.405,-0.233,3.2222,0
115.400,247.7756,-101.0527,3.1775,-19.7757,INERTIAL,0.6137,278.723,-0.233,3.1474,0
115.500,248.0727,-101.1712,3.1968,-20.7963,INERTIAL,0.6138,279.043,-0.233,3.2176,0
115.600,248.3700,-101.2897,3.2004,-20.6325,INERTIAL,0.6140,279.363,-0.233,3.2044,0
115.700,248.6658,-101.4077,3.1858,-20.0780,INERTIAL,0.6142,279.681,-0.233,3.1699,0
115.800,248.9601,-101.5250,3.1691,-19.0577,INERTIAL,0.6144,279.998,-0.233,3.1511,0
115.900,249.2545,-101.6424,3.1700,-18.5225,INERTIAL,0.6146,280.315,-0.233,3.1709,0
116.000,249.5480,-101.7594,3.1603,-19.0469,INERTIAL,0.6148,280.631,-0.233,3.1498,0
116.100,249.8445,-101.8776,3.1895,-19.1996,INERTIAL,0.6149,280.950,-0.233,3.2211,0
116.200,250.1424,-101.9963,3.2052,-18.2617,INERTIAL,0.6151,281.271,-0.233,3.2222,0
116.300,250.4373,-102.1139,3.1775,-17.8425,INERTIAL,0.6153,281.588,-0.233,3.1475,0
116.400,250.7336,-102.2320,3.1886,-17.7798,INERTIAL,0.6155,281.907,-0.233,3.2007,0
116.500,251.0316,-102.3509,3.2070,-18.8235,INERTIAL,0.6157,282.228,-0.233,3.2269,0
116.600,251.3274,-102.4688,3.1859,-20.3814,INERTIAL,0.6159,282.547,-0.233,3.1630,0
116.700,251.6217,-102.5861,3.1698,-20.9457,INERTIAL,0.6160,282.863,-0.233,3.1524,0
116.800,251.9193,-102.7048,3.2011,-20.9455,INERTIAL,0.6162,283.184,-0.233,3.2349,0
116.900,252.2135,-102.8220,3.1693,-20.9301,INERTIAL,0.6164,283.500,-0.233,3.1349,0
117.000,252.5101,-102.9403,3.1912,-20.5200,INERTIAL,0.6166,283.820,-0.233,3.2148,0
117.100,252.8090,-103.0595,3.2167,-19.8586,INERTIAL,0.6168,284.142,-0.233,3.2443,0
117.200,253.1103,-103.1796,3.2407,-18.5164,INERTIAL,0.6170,284.466,-0.233,3.2667,0
117.300,253.4148,-103.3010,3.2755,-17.0596,INERTIAL,0.6171,284.794,-0.233,3.3130,0
117.400,253.7184,-103.4220,3.2687,-15.9679,INERTIAL,0.6173,285.121,-0.233,3.2615,0
117.500,254.0223,-103.5432,3.2718,-14.8435,INERTIAL,0.6175,285.448,-0.233,3.2751,0
117.600,254.3308,-103.6662,3.3172,-13.9120,INERTIAL,0.6177,285.780,-0.233,3.3663,0
117.700,254.6390,-103.7891,3.3186,-14.0107,INERTIAL,0.6179,286.112,-0.233,3.3201,0
117.800,254.9456,-103.9113,3.3013,-14.2116,INERTIAL,0.6180,286.442,-0.233,3.2826,0
117.900,255.2570,-104.0355,3.3492,-14.7887,INERTIAL,0.6182,286.777,-0.233,3.4010,0
118.000,255.5665,-104.1588,3.3328,-15.8974,INERTIAL,0.6184,287.110,-0.233,3.3151,0
118.100,255.8750,-104.2818,3.3221,-17.4741,INERTIAL,0.6186,287.442,-0.233,3.3106,0
118.200,256.1840,-104.4050,3.3263,-18.6373,INERTIAL,0.6188,287.775,-0.233,3.3308,0
118.300,256.4963,-104.5295,3.3586,-19.2324,INERTIAL,0.6190,288.111,-0.233,3.3936,0
118.400,256.8112,-104.6551,3.3882,-20.5190,INERTIAL,0.6191,288.450,-0.233,3.4202,0
118.500,257.1278,-104.7813,3.4071,-21.5378,INERTIAL,0.6193,288.791,-0.233,3.4275,0
118.600,257.4425,-104.9068,3.3885,-20.8190,INERTIAL,0.6195,289.130,-0.233,3.3685,0
118.700,257.7630,-105.0346,3.4464,-18.6909,INERTIAL,0.6197,289.475,-0.233,3.5089,0
118.800,258.0808,-105.1613,3.4232,-17.6865,INERTIAL,0.6199,289.817,-0.233,3.3981,0
118.900,258.3988,-105.2880,3.4232,-18.6872,INERTIAL,0.6200,290.159,-0.233,3.4232,0
119.000,258.7162,-105.4146,3.4174,-19.7443,INERTIAL,0.6202,290.501,-0.233,3.4111,0
119.100,259.0346,-105.5415,3.4271,-20.4575,INERTIAL,0.6204,290.844,-0.233,3.4377,0
119.200,259.3532,-105.6685,3.4295,-20.9853,INERTIAL,0.6206,291.187,-0.233,3.4321,0
119.300,259.6724,-105.7958,3.4353,-22.2865,INERTIAL,0.6208,291.530,-0.233,3.4415,0
119.400,259.9913,-105.9230,3.4342,-24.1653,INERTIAL,0.6210,291.874,-0.233,3.4330,0
119.500,260.3104,-106.0502,3.4347,-24.7323,INERTIAL,0.6211,292.217,-0.233,3.4353,0
119.600,260.6335,-106.1790,3.4750,-24.5729,INERTIAL,0.6213,292.565,-0.233,3.5186,0
119.700,260.9537,-106.3066,3.4494,-24.8016,INERTIAL,0.6215,292.910,-0.233,3.4217,0
119.800,261.2733,-106.4340,3.4407,-24.6675,INERTIAL,0.6217,293.254,-0.233,3.4312,0
119.900,261.5928,-106.5614,3.4398,-23.2749,INERTIAL,0.6219,293.598,-0.233,3.4389,0
120.000,261.9126,-106.6889,3.4425,-21.5250,INERTIAL,0.6220,293.942,-0.233,3.4454,0
120.100,262.2321,-106.8163,3.4400,-20.9746,INERTIAL,0.6222,294.286,-0.233,3.4372,0
120.200,262.5587,-106.9465,3.5108,-21.1082,INERTIAL,0.6224,294.638,-0.233,3.5875,0
120.300,262.8847,-107.0765,3.5095,-21.3831,INERTIAL,0.6226,294.989,-0.233,3.5081,0
120.400,263.2124,-107.2071,3.5263,-22.4729,INERTIAL,0.6228,295.341,-0.233,3.5444,0
120.500,263.5412,-107.3382,3.5387,-22.6616,INERTIAL,0.6229,295.695,-0.233,3.5522,0
120.600,263.8712,-107.4698,3.5516,-20.8761,INERTIAL,0.6231,296.051,-0.233,3.5655,0
120.700,264.1982,-107.6001,3.5223,-19.0427,INERTIAL,0.6233,296.403,-0.233,3.4906,0
120.800,264.5240,-107.7300,3.5087,-16.9799,INERTIAL,0.6235,296.753,-0.233,3.4940,0
120.900,264.8505,-107.8602,3.5144,-15.4695,INERTIAL,0.6237,297.105,-0.233,3.5206,0
121.000,265.1788,-107.9911,3.5328,-13.9717,INERTIAL,0.6238,297.458,-0.233,3.5526,0
121.100,265.5060,-108.1216,3.5236,-13.3784,INERTIAL,0.6240,297.811,-0.233,3.5137,0
121.200,265.8344,-108.2525,3.5345,-13.1224,INERTIAL,0.6242,298.164,-0.233,3.5463,0
121.300,266.1642,-108.3840,3.5493,-13.2670,INERTIAL,0.6244,298.519,-0.233,3.5653,0
121.400,266.5026,-108.5189,3.6355,-14.1679,INERTIAL,0.6246,298.883,-0.233,3.7287,0
121.500,266.8373,-108.6523,3.6053,-15.6382,INERTIAL,0.6247,299.244,-0.233,3.5727,0
121.600,267.1718,-108.7857,3.6014,-16.4657,INERTIAL,0.6249,299.604,-0.233,3.5972,0
121.700,267.5084,-108.9199,3.6222,-18.0156,INERTIAL,0.6251,299.966,-0.233,3.6447,0
121.800,267.8462,-109.0545,3.6355,-19.2927,INERTIAL,0.6253,300.330,-0.233,3.6498,0
121.900,268.1837,-109.1891,3.6335,-21.4710,INERTIAL,0.6255,300.693,-0.233,3.6313,0
122.000,268.5207,-109.3234,3.6281,-23.6398,INERTIAL,0.6256,301.056,-0.233,3.6222,0
122.100,268.8593,-109.4585,3.6442,-24.7643,INERTIAL,0.6258,301.420,-0.233,3.6616,0
122.200,269.1976,-109.5933,3.6424,-25.0997,INERTIAL,0.6260,301.785,-0.233,3.6404,0
122.300,269.5311,-109.7263,3.5937,-24.9389,INERTIAL,0.6262,302.144,-0.233,3.5410,0
122.400,269.8655,-109.8596,3.6004,-24.5926,INERTIAL,0.6264,302.504,-0.233,3.6077,0
122.500,270.1984,-109.9923,3.5849,-23.6013,INERTIAL,0.6265,302.862,-0.233,3.5682,0
122.600,270.5306,-110.1248,3.5764,-22.3574,INERTIAL,0.6267,303.220,-0.233,3.5672,0
122.700,270.8608,-110.2564,3.5563,-21.1092,INERTIAL,0.6269,303.575,-0.233,3.5345,0
122.800,271.1889,-110.3872,3.5343,-20.6704,INERTIAL,0.6271,303.928,-0.233,3.5105,0
122.900,271.5195,-110.5190,3.5570,-21.1708,INERTIAL,0.6273,304.284,-0.233,3.5815,0
123.000,271.8546,-110.6526,3.6035,-22.0101,INERTIAL,0.6274,304.645,-0.233,3.6538,0
123.100,272.1877,-110.7854,3.5880,-23.1333,INERTIAL,0.6276,305.004,-0.233,3.5713,0
123.200,272.5233,-110.9192,3.6109,-23.3735,INERTIAL,0.6278,305.365,-0.233,3.6357,0
123.300,272.8575,-111.0525,3.5985,-23.7649,INERTIAL,0.6280,305.725,-0.233,3.5850,0
123.400,273.1895,-111.1848,3.5763,-25.0518,INERTIAL,0.6282,306.082,-0.233,3.5523,0
123.500,273.5228,-111.3177,3.5873,-26.9693,INERTIAL,0.6283,306.441,-0.233,3.5993,0
123.600,273.8535,-111.4495,3.5615,-29.4346,INERTIAL,0.6285,306.797,-0.233,3.5335,0
123.700,274.1887,-111.5832,3.6054,-30.9364,INERTIAL,0.6287,307.158,-0.233,3.6529,0
123.800,274.5225,-111.7163,3.5942,-30.8156,INERTIAL,0.6289,307.517,-0.233,3.5821,0
123.900,274.8503,-111.8470,3.5342,-30.9940,INERTIAL,0.6291,307.870,-0.233,3.4694,0
124.000,275.1792,-111.9781,3.5405,-31.1959,INERTIAL,0.6292,308.224,-0.233,3.5472,0
124.100,275.5064,-112.1085,3.5228,-31.8342,INERTIAL,0.6294,308.576,-0.233,3.5038,0
124.200,275.8346,-112.2394,3.5332,-33.8321,INERTIAL,0.6296,308.930,-0.233,3.5443,0
124.300,276.1666,-112.3717,3.5704,-35.5903,INERTIAL,0.6298,309.287,-0.233,3.6107,0
124.400,276.4984,-112.5040,3.5719,-35.6332,INERTIAL,0.6299,309.644,-0.233,3.5735,0
124.500,276.8309,-112.6366,3.5789,-32.8937,INERTIAL,0.6301,310.002,-0.233,3.5865,0
124.600,277.1686,-112.7712,3.6319,-29.0324,INERTIAL,0.6303,310.366,-0.233,3.6892,0
124.700,277.5041,-112.9050,3.6129,-26.3979,INERTIAL,0.6305,310.727,-0.233,3.5924,0
124.800,277.8407,-113.0392,3.6225,-25.6033,INERTIAL,0.6307,311.089,-0.233,3.6329,0
124.900,278.1730,-113.1717,3.5814,-25.7515,INERTIAL,0.6308,311.447,-0.233,3.5370,0
125.000,278.5054,-113.3042,3.5785,-25.3468,INERTIAL,0.6310,311.805,-0.233,3.5754,0
125.100,278.8337,-113.4351,3.5374,-24.4393,INERTIAL,0.6312,312.158,-0.233,3.4930,0
125.200,279.1637,-113.5666,3.5513,-24.7986,INERTIAL,0.6314,312.514,-0.233,3.5663,0
125.300,279.4898,-113.6966,3.5137,-25.1359,INERTIAL,0.6316,312.865,-0.233,3.4730,0
125.400,279.8200,-113.8283,3.5522,-25.3925,INERTIAL,0.6317,313.220,-0.233,3.5938,0
125.500,280.1486,-113.9593,3.5387,-26.5595,INERTIAL,0.6319,313.574,-0.233,3.5241,0
125.600,280.4750,-114.0894,3.5155,-27.4093,INERTIAL,0.6321,313.925,-0.233,3.4905,0
125.700,280.8001,-114.2191,3.5011,-27.4653,INERTIAL,0.6323,314.275,-0.233,3.4856,0
125.800,281.1259,-114.3489,3.5068,-27.0174,INERTIAL,0.6324,314.626,-0.233,3.5130,0
125.900,281.4483,-114.4775,3.4731,-26.2711,INERTIAL,0.6326,314.973,-0.233,3.4366,0
126.000,281.7713,-114.6062,3.4767,-24.8372,INERTIAL,0.6328,315.321,-0.233,3.4807,0
126.100,282.0882,-114.7326,3.4171,-23.2322,INERTIAL,0.6330,315.662,-0.233,3.3527,0
126.200,282.4093,-114.8606,3.4535,-22.8914,INERTIAL,0.6332,316.008,-0.233,3.4928,0
126.300,282.7327,-114.9895,3.4790,-23.9495,INERTIAL,0.6333,316.356,-0.233,3.5065,0
126.400,283.0572,-115.1189,3.4926,-24.6513,INERTIAL,0.6335,316.705,-0.233,3.5073,0
126.500,283.3767,-115.2463,3.4436,-24.4291,INERTIAL,0.6337,317.049,-0.233,3.3907,0
126.600,283.6980,-115.3744,3.4577,-23.4801,INERTIAL,0.6339,317.395,-0.233,3.4730,0
126.700,284.0182,-115.5020,3.4480,-22.9232,INERTIAL,0.6340,317.740,-0.233,3.4374,0
126.800,284.3386,-115.6298,3.4493,-23.2479,INERTIAL,0.6342,318.085,-0.233,3.4508,0
126.900,284.6581,-115.7572,3.4402,-23.0885,INERTIAL,0.6344,318.429,-0.233,3.4303,0
127.000,284.9761,-115.8840,3.4249,-22.4912,INERTIAL,0.6346,318.771,-0.233,3.4084,0
127.100,285.2888,-116.0140,3.4448,-21.4210,INERTIAL,0.6347,319.116,-0.233,3.4663,0
127.200,285.6050,-116.1496,3.4410,-19.8816,INERTIAL,0.6349,319.460,-0.233,3.4369,0
127.300,285.9211,-116.2851,3.4390,-18.8095,INERTIAL,0.6351,319.804,-0.233,3.4369,0
127.400,286.2414,-116.4225,3.4817,-18.2430,INERTIAL,0.6353,320.152,-0.233,3.5279,0
127.500,286.5662,-116.5618,3.5305,-18.3603,INERTIAL,0.6355,320.506,-0.233,3.5833,0
127.600,286.8867,-116.6992,3.4902,-19.1917,INERTIAL,0.6356,320.854,-0.233,3.4466,0
127.700,287.2145,-116.8397,3.5609,-20.1569,INERTIAL,0.6358,321.211,-0.233,3.6373,0
127.800,287.5401,-116.9794,3.5446,-20.3791,INERTIAL,0.6360,321.565,-0.233,3.5269,0
127.900,287.8707,-117.1212,3.5932,-18.8708,INERTIAL,0.6362,321.925,-0.233,3.6457,0
128.000,288.1970,-117.2611,3.5536,-17.9373,INERTIAL,0.6363,322.280,-0.233,3.5108,0
128.100,288.5283,-117.4031,3.6007,-17.7502,INERTIAL,0.6365,322.640,-0.233,3.6517,0
128.200,288.8550,-117.5432,3.5582,-17.1503,INERTIAL,0.6367,322.996,-0.233,3.5122,0
128.300,289.1845,-117.6845,3.5827,-15.9126,INERTIAL,0.6369,323.354,-0.233,3.6093,0
128.400,289.5067,-117.8227,3.5113,-14.4548,INERTIAL,0.6371,323.705,-0.233,3.4305,0
128.500,289.8344,-117.9633,3.5619,-13.5220,INERTIAL,0.6372,324.062,-0.233,3.6160,0
128.600,290.1601,-118.1029,3.5453,-13.7355,INERTIAL,0.6374,324.416,-0.233,3.5273,0
128.700,290.4902,-118.2445,3.5878,-14.6849,INERTIAL,0.6376,324.775,-0.233,3.6337,0
128.800,290.8150,-118.3837,3.5377,-15.2361,INERTIAL,0.6378,325.128,-0.233,3.4832,0
128.900,291.1469,-118.5261,3.6063,-15.6455,INERTIAL,0.6379,325.490,-0.233,3.6804,0
129.000,291.4825,-118.6668,3.5947,-15.8350,INERTIAL,0.6381,325.849,-0.233,3.5821,0
129.100,291.8171,-118.8027,3.6105,-15.5189,INERTIAL,0.6383,326.210,-0.233,3.6277,0
129.200,292.1488,-118.9374,3.5822,-15.3901,INERTIAL,0.6385,326.568,-0.233,3.5515,0
129.300,292.4845,-119.0738,3.6203,-14.6571,INERTIAL,0.6386,326.931,-0.233,3.6615,0
129.400,292.8159,-119.2084,3.5808,-13.8751,INERTIAL,0.6388,327.288,-0.233,3.5366,0
129.500,293.1526,-119.3452,3.6299,-14.5756,INERTIAL,0.6390,327.652,-0.233,3.6826,0
129.600,293.4857,-119.4805,3.5973,-15.6731,INERTIAL,0.6392,328.011,-0.233,3.5622,0
129.700,293.8234,-119.6177,3.6420,-16.2617,INERTIAL,0.6394,328.376,-0.233,3.6902,0
129.800,294.1575,-119.7534,3.6084,-16.4640,INERTIAL,0.6395,328.736,-0.233,3.5722,0
129.900,294.4940,-119.8901,3.6304,-17.4789,INERTIAL,0.6397,329.100,-0.233,3.6541,0
130.000,294.8223,-120.0234,3.5501,-18.2061,INERTIAL,0.6399,329.454,-0.233,3.4586,0
130.100,295.1536,-120.1580,3.5737,-18.6130,INERTIAL,0.6401,329.811,-0.233,3.5988,0
130.200,295.4814,-120.2912,3.5407,-19.2888,INERTIAL,0.6402,330.165,-0.233,3.5052,0
130.300,295.8104,-120.4248,3.5503,-20.4571,INERTIAL,0.6404,330.520,-0.233,3.5607,0
130.400,296.1385,-120.5581,3.5430,-21.0247,INERTIAL,0.6406,330.875,-0.233,3.5350,0
130.500,296.4671,-120.6916,3.5455,-21.3991,INERTIAL,0.6408,331.229,-0.233,3.5483,0
130.600,296.7928,-120.8239,3.5185,-20.6870,INERTIAL,0.6409,331.581,-0.233,3.4892,0
130.700,297.1223,-120.9578,3.5536,-20.4295,INERTIAL,0.6411,331.936,-0.233,3.5916,0
130.800,297.4452,-121.0889,3.4897,-21.1674,INERTIAL,0.6413,332.285,-0.233,3.4207,0
130.900,297.7717,-121.2215,3.5221,-21.9708,INERTIAL,0.6415,332.637,-0.233,3.5570,0
131.000,298.0934,-121.3522,3.4764,-22.3679,INERTIAL,0.6416,332.985,-0.233,3.4270,0
131.100,298.4191,-121.4845,3.5119,-21.8422,INERTIAL,0.6418,333.336,-0.233,3.5502,0
131.200,298.7428,-121.6160,3.4949,-21.0336,INERTIAL,0.6420,333.685,-0.233,3.4766,0
131.300,299.0658,-121.7472,3.4871,-20.4376,INERTIAL,0.6422,334.034,-0.233,3.4787,0
131.400,299.3826,-121.8759,3.4252,-20.7631,INERTIAL,0.6423,334.376,-0.233,3.3582,0
131.500,299.7099,-122.0088,3.5240,-21.3906,INERTIAL,0.6425,334.729,-0.233,3.6308,0
131.600,300.0271,-122.1377,3.4313,-22.0417,INERTIAL,0.6427,335.072,-0.233,3.3312,0
131.700,300.3503,-122.2690,3.4841,-22.4202,INERTIAL,0.6429,335.421,-0.233,3.5412,0
131.800,300.6699,-122.3988,3.4527,-22.8222,INERTIAL,0.6430,335.766,-0.233,3.4187,0
131.900,300.9884,-122.5282,3.4390,-23.6119,INERTIAL,0.6432,336.109,-0.233,3.4241,0
132.000,301.3030,-122.6560,3.3990,-23.6254,INERTIAL,0.6434,336.449,-0.233,3.3558,0
132.100,301.6164,-122.7833,3.3831,-23.4406,INERTIAL,0.6436,336.787,-0.233,3.3659,0
132.200,301.9281,-122.9099,3.3666,-23.6289,INERTIAL,0.6437,337.124,-0.233,3.3487,0
132.300,302.2468,-123.0394,3.4339,-24.1160,INERTIAL,0.6439,337.468,-0.233,3.5066,0
132.400,302.5604,-123.1668,3.3883,-23.3156,INERTIAL,0.6441,337.806,-0.233,3.3391,0
132.500,302.8739,-123.2941,3.3843,-21.9698,INERTIAL,0.6443,338.144,-0.233,3.3800,0
132.600,303.1866,-123.4211,3.3759,-20.3465,INERTIAL,0.6444,338.482,-0.233,3.3667,0
132.700,303.4986,-123.5479,3.3685,-18.9122,INERTIAL,0.6446,338.819,-0.233,3.3606,0
132.800,303.8067,-123.6730,3.3284,-17.7153,INERTIAL,0.6448,339.151,-0.233,3.2851,0
132.900,304.1184,-123.7997,3.3622,-17.5279,INERTIAL,0.6450,339.488,-0.233,3.3988,0
133.000,304.4269,-123.9249,3.3313,-18.4061,INERTIAL,0.6451,339.821,-0.233,3.2979,0
133.100,304.7421,-124.0530,3.3975,-19.2042,INERTIAL,0.6453,340.161,-0.233,3.4690,0
133.200,305.0525,-124.1791,3.3533,-19.6898,INERTIAL,0.6455,340.496,-0.233,3.3055,0
133.300,305.3660,-124.3065,3.3822,-19.8853,INERTIAL,0.6457,340.834,-0.233,3.4134,0
133.400,305.6811,-124.4344,3.3994,-19.9479,INERTIAL,0.6458,341.174,-0.233,3.4181,0
133.500,305.9980,-124.5632,3.4188,-20.2974,INERTIAL,0.6460,341.516,-0.233,3.4398,0
133.600,306.3164,-124.6925,3.4352,-21.6870,INERTIAL,0.6462,341.860,-0.233,3.4530,0
133.700,306.6356,-124.8222,3.4448,-22.6457,INERTIAL,0.6464,342.205,-0.233,3.4551,0
133.800,306.9537,-124.9514,3.4342,-23.1579,INERTIAL,0.6465,342.548,-0.233,3.4228,0
133.900,307.2759,-125.0823,3.4744,-24.3825,INERTIAL,0.6467,342.896,-0.233,3.5178,0
134.000,307.5965,-125.2125,3.4611,-25.9243,INERTIAL,0.6469,343.242,-0.233,3.4468,0
134.100,307.9143,-125.3416,3.4332,-27.1583,INERTIAL,0.6471,343.585,-0.233,3.4031,0
134.200,308.2357,-125.4721,3.4655,-27.7448,INERTIAL,0.6472,343.932,-0.233,3.5004,0
134.300,308.5582,-125.6032,3.4806,-26.5078,INERTIAL,0.6474,344.280,-0.233,3.4969,0
134.400,308.8812,-125.7344,3.4859,-23.9486,INERTIAL,0.6476,344.628,-0.233,3.4917,0
134.500,309.2000,-125.8639,3.4441,-21.9196,INERTIAL,0.6478,344.973,-0.233,3.3964,0
134.600,309.5233,-125.9952,3.4859,-19.9861,INERTIAL,0.6479,345.322,-0.233,3.5305,0
134.700,309.8467,-126.1266,3.4896,-17.8040,INERTIAL,0.6481,345.671,-0.233,3.4937,0
