run,dir,n_win,n_moving,mae_raw,mae,bias,rmse,nll,cov68,sig_mean,mae_slow,false_stops,stop_latency_s,c10_drift_pct,c10_end_m,c10_after_stop_m,c10_rmse_m,c30_drift_pct,c30_end_m,c30_after_stop_m,c30_rmse_m,c60_drift_pct,c60_end_m,c60_after_stop_m,c60_rmse_m,turn_drift_pct,turn_end_m,turn_after_stop_m,turn_rmse_m,fold,cfg,model,rate,win,split,aug,seed,params,epochs,val_nll
11,AB,2268,1986,0.17070065438747406,0.2215316891670227,0.10192643105983734,0.2763637602329254,-1.0986485481262207,0.7275931520644512,0.242105171084404,0.48384007811546326,0,2.3000000000000114,2.0735224973139186,17.460797078744,17.45602591826626,6.1979013573752875,5.7877159718504645,42.51662766105241,42.65884874301549,19.72166055189046,4.629114499170658,27.669215964206632,27.79425267115007,13.956879713672308,3.339576423724193,13.924022405518857,13.941094099642807,6.618223511058841,-1,deploy_joint_r2,cnn_r100_w256_joint_deploy,100,256,transfer,1,0,0,0,
12,BA,3089,2777,0.09818290919065475,0.0891662985086441,0.0160705354064703,0.1222650557756424,-1.5913530588150024,0.7940223262513504,0.1514219343662262,0.4193935692310333,0,2.0,5.866249333904987,50.22330933452788,50.20641290797597,29.921332877892514,7.738118477853705,61.30006523187412,61.32168716374749,29.780073858983776,3.3296623799758884,23.325224203620003,23.347565729514294,13.203753011436094,3.428097628153616,16.219867527975808,16.196041370100254,9.304359830215475,-1,deploy_joint_r2,cnn_r100_w256_joint_deploy,100,256,transfer,1,0,0,0,
1,AB,1351,1031,0.11429476737976074,0.12946052849292755,0.06758356094360352,0.1855822205543518,-1.486515760421753,0.7846750727449079,0.16894051432609558,0.4404860734939575,0,1.2999999999999972,6.9202055698763845,20.316830160258686,20.210268238622987,9.983981960430665,2.321193893524088,5.312675227588155,5.358876085309723,3.741531184808977,7.555366855738117,10.560318040151524,10.451410584953814,6.136103331521013,2.2443453241779805,5.03775139751679,5.084048353533764,3.596317976351033,-1,deploy_joint_r1,cnn_r100_w256_joint_deploy,100,256,transfer,1,0,0,0,
2,BA,1180,931,0.08935243636369705,0.11413881182670593,-0.004744464997202158,0.17230971157550812,-1.68350350856781,0.7798066595059077,0.137581467628479,0.8096628189086914,0,1.6000000000000085,2.0048537036226968,5.634065288086046,5.628965632468656,3.230845557318849,1.877632557645944,3.9393055070726772,4.161058526110944,1.2882569312434284,3.200435628889989,3.3092065564047632,3.532324782946849,1.3494367130905318,3.191583479286733,3.1965852174561706,3.4197916218291335,1.2897800719698136,-1,deploy_joint_r1,cnn_r100_w256_joint_deploy,100,256,transfer,1,0,0,0,
3,AB,1242,934,0.08856965601444244,0.10895150899887085,0.0002955992240458727,0.14846187829971313,-1.664047360420227,0.8147751605995718,0.14770400524139404,0.4472864866256714,0,1.5,0.15477669283849949,0.44186359454219404,0.34226076787425197,1.6775145202334307,0.8016668957685967,1.7538176363326188,1.5905418754621587,1.3779485826882656,1.7642788361237252,1.8625939379099519,1.7469825662270826,1.3053590036978984,0.8355763791357711,1.8388209674088418,1.6751126984170466,1.3659164288713228,-1,deploy_joint_r1,cnn_r100_w256_joint_deploy,100,256,transfer,1,0,0,0,
4,BA,1091,826,0.08435825258493423,0.11998826265335083,0.008424011059105396,0.18620823323726654,-1.7301024198532104,0.7978208232445521,0.13423508405685425,0.861441969871521,0,1.7000000000000028,2.5077134557469978,6.896653506219438,6.844638482208269,4.425642299613949,1.930604393994748,3.730272486777852,3.65598792775357,1.8014554442164004,4.765789031040769,3.836169276488679,3.7741606891501167,1.5368785055528036,4.220433995983686,4.118798236889542,4.056790353037705,1.592016633518852,-1,deploy_joint_r1,cnn_r100_w256_joint_deploy,100,256,transfer,1,0,0,0,
5,AB,1167,910,0.08740390092134476,0.12168629467487335,0.01599600538611412,0.1956554502248764,-1.6991130113601685,0.8241758241758241,0.14240695536136627,0.7494584321975708,0,0.7000000000000028,1.7746318289923144,5.00540403439017,4.727711966582327,1.7375743344751557,2.2112028520123173,4.694742337562235,4.474699355037102,2.7346352486107572,3.698803702686238,3.854757443797268,3.6608192877688754,1.190761815575545,2.1481300868637394,4.789903345754983,4.554557084909556,2.5316591776174944,-1,deploy_joint_r1,cnn_r100_w256_joint_deploy,100,256,transfer,1,0,0,0,
6,BA,1102,847,0.10202857106924057,0.12414038926362991,-0.012796252965927124,0.20865006744861603,-1.5877106189727783,0.7520661157024794,0.13670092821121216,1.1021186113357544,0,1.0999999999999943,1.0605743391285778,3.0129288537346177,3.1280828606309585,2.9013551386741425,3.1079619704949604,6.329514286010941,6.413542373582011,4.541935728027397,4.354681677069432,3.947072919510832,4.045017998061207,1.5310751140984846,3.267543220470466,3.349243480138709,3.48936003016437,1.516802624990721,-1,deploy_joint_r1,cnn_r100_w256_joint_deploy,100,256,transfer,1,0,0,0,
7,AB,1160,907,0.09401187300682068,0.13189321756362915,-0.021852249279618263,0.19637462496757507,-1.636722207069397,0.794928335170893,0.14774097502231598,0.4477944076061249,0,0.8999999999999915,1.058048869198966,3.010394582135481,2.8180383654171393,2.151158340571287,1.4166581920160985,3.0003582307071346,2.9177208977044304,2.4737591577852127,1.5639778596626974,1.6144157109831063,1.8440796678253228,0.9972415502838841,1.2960229077742291,2.9036261567437758,2.949914092914909,1.6824188994879252,-1,deploy_joint_r1,cnn_r100_w256_joint_deploy,100,256,transfer,1,0,0,0,
9,BA,1151,898,0.10158298909664154,0.13542130589485168,0.008411876857280731,0.20282185077667236,-1.5797979831695557,0.7717149220489977,0.14025072753429413,0.8739911317825317,0,0.7000000000000028,0.9753219617621744,2.788898535891149,2.5051237561037674,1.4955120240670183,2.570771319414189,5.653358151840041,5.067413080362825,1.778075505727606,4.571112306979102,4.896571216832275,4.611588357239692,1.9143019265669434,4.867016501981664,4.946535795354099,4.678489627174944,2.0340171789854247,-1,deploy_joint_r1,cnn_r100_w256_joint_deploy,100,256,transfer,1,0,0,0,
10,AB,911,664,0.14218880236148834,0.20675401389598846,0.08246947079896927,0.27946901321411133,-1.1815202236175537,0.7936746987951807,0.22472353279590607,1.1141904592514038,0,1.0,3.4283489841983585,9.34502172830647,9.663906109556045,2.602318139706818,4.455338398172481,7.967913981566617,8.315649279557075,2.504687373038625,,,,,3.5346037074659247,7.71817144062922,8.050876906948945,2.0656587126208152,-1,deploy_joint_r1,cnn_r100_w256_joint_deploy,100,256,transfer,1,0,0,0,
11,BA,851,595,0.27459076046943665,0.3781280517578125,0.1470590978860855,0.5911012887954712,-0.7889690399169922,0.7361344537815127,0.3902725875377655,1.2156645059585571,0,1.0999999999999943,2.929027681117671,7.864544592834727,8.080047604974759,3.9323915765244815,6.654031525812351,9.180791019790046,10.126743172252464,4.124940772352263,,,,,7.521825940054378,7.284973364767503,8.224072194749308,3.025484048070238,-1,deploy_joint_r1,cnn_r100_w256_joint_deploy,100,256,transfer,1,0,0,0,
12,AB,918,671,0.14749445021152496,0.2518194019794464,0.07126548141241074,0.305441290140152,-1.1636301279067993,0.8092399403874814,0.2801733911037445,1.1189357042312622,0,0.7999999999999972,3.3534718719931442,9.377061855000514,10.253859974859244,3.797935452218861,4.503896178904377,8.606504470915347,9.440139762623918,4.15246199386345,,,,,3.983474571584565,9.02317011101774,9.820007042482008,4.3728775122567045,-1,deploy_joint_r1,cnn_r100_w256_joint_deploy,100,256,transfer,1,0,0,0,
13,BA,923,638,0.1709364950656891,0.2704960107803345,0.06695428490638733,0.3297755718231201,-1.071555256843567,0.7711598746081505,0.2802608907222748,1.001476526260376,0,0.7000000000000028,4.06008785306403,10.744673484131182,10.855399430043096,6.173794280454985,5.756488067828571,8.223694365747289,8.319893913041067,4.69914004970513,,,,,7.612880207736756,7.721140396127522,7.7967898421955955,4.030377272182002,-1,deploy_joint_r1,cnn_r100_w256_joint_deploy,100,256,transfer,1,0,0,0,
14,AB,928,676,0.14179286360740662,0.210600808262825,0.04573545604944229,0.2525833249092102,-1.2145562171936035,0.764792899408284,0.21393874287605286,0.8443472385406494,0,0.6999999999999886,7.684658361388727,20.85037868204551,21.72309340938015,10.598530843691155,5.102321946291644,8.743230687284818,9.504168701724234,4.5107743283015855,,,,,4.026933289594127,9.017489229352526,9.814731105947988,4.035367677725874,-1,deploy_joint_r1,cnn_r100_w256_joint_deploy,100,256,transfer,1,0,0,0,
15,BA,986,724,0.11272774636745453,0.15896320343017578,0.042532600462436676,0.21490508317947388,-1.4171333312988281,0.8038674033149171,0.18782652914524078,0.7012045979499817,0,0.9000000000000057,2.211071356834996,5.9293762895432724,6.229323864990301,2.8252802274963864,2.754448021955149,4.636890843467859,4.850389050041866,2.8607175716532525,8.342824398176868,3.438954987182632,3.7380552644367597,1.6807002895984415,4.8330375270812125,4.753562012973706,5.022660009384318,2.7983359935873944,-1,deploy_joint_r1,cnn_r100_w256_joint_deploy,100,256,transfer,1,0,0,0,
16,AB,1127,874,0.10841391235589981,0.14248408377170563,0.005959246773272753,0.20353065431118011,-1.5415910482406616,0.7345537757437071,0.14647884666919708,0.8406200408935547,0,1.1000000000000085,5.221296828500505,14.498810655163265,14.660211598492454,6.740946508670374,4.910016649037827,9.703292969735674,9.841510623357003,4.097134983501087,8.720101173854063,7.376615032985526,7.562028762460756,3.610194909627049,4.823518089170243,11.112802227874012,11.235111867613385,5.090921754786228,-1,deploy_joint_r1,cnn_r100_w256_joint_deploy,100,256,transfer,1,0,0,0,
17,BA,1062,802,0.09785430878400803,0.13870659470558167,-0.018812717869877815,0.21829818189144135,-1.6062697172164917,0.8017456359102244,0.14963950216770172,0.6264985203742981,0,0.9000000000000057,6.936815921386773,19.152857793701795,19.416731949338526,10.056643585177316,4.6912601450979095,9.26696137093617,9.541641009321141,4.458030964352938,6.943056585126208,4.7629672740638815,5.0378920818777555,1.8134831767522248,5.563301965159576,5.521218178624569,5.7887799266261295,2.113417252342721,-1,deploy_joint_r1,cnn_r100_w256_joint_deploy,100,256,transfer,1,0,0,0,
18,AB,990,743,0.10566795617341995,0.14324437081813812,0.017580902203917503,0.2085849493741989,-1.4717292785644531,0.8546433378196501,0.18816056847572327,0.6621330976486206,0,1.2999999999999972,2.2875079802278964,6.20313234218524,5.926103358955663,5.887790733546947,2.39921984286011,4.119723455884334,4.841090111603214,2.7880771262527415,12.480233123237726,5.238491395293021,6.156187771359193,2.0560010028947553,1.920826817794569,4.26125087842195,4.901442047957676,3.032792804994188,-1,deploy_joint_r1,cnn_r100_w256_joint_deploy,100,256,transfer,1,0,0,0,
19,BA,894,639,0.18675142526626587,0.25797954201698303,0.14758701622486115,0.4843549132347107,-0.9814410209655762,0.7730829420970265,0.28154611587524414,1.850646734237671,0,0.8999999999999915,5.43572117677767,14.24937943163312,13.8916991254864,7.327099051012879,6.221685366285993,9.11981721084141,8.784577849977332,4.077014398760628,,,,,8.237985698119841,8.024403021755955,7.680214828975686,3.788563349504196,-1,deploy_joint_r1,cnn_r100_w256_joint_deploy,100,256,transfer,1,0,0,0,
20,AB,1007,751,0.11529339849948883,0.16540011763572693,0.03165852278470993,0.2410695105791092,-1.4509952068328857,0.8268974700399467,0.18311665952205658,0.525128960609436,0,1.5999999999999943,3.636671205350158,9.920670137153483,9.589467896549623,8.063148897932752,3.51205011933504,6.098322151538672,5.845086980783681,5.142436901616251,11.16663478066265,5.51871079098783,5.827157171123649,2.3451238611143665,3.749401985176455,8.405987059635171,8.119471458573935,6.684384021013848,-1,deploy_joint_r1,cnn_r100_w256_joint_deploy,100,256,transfer,1,0,0,0,
21,BA,1045,792,0.1590866893529892,0.1791028082370758,0.03581247478723526,0.2562315762042999,-1.0495389699935913,0.61489898989899,0.16329039633274078,1.2218139171600342,0,1.7999999999999972,3.946474896153083,10.961154529161554,10.741828012305891,7.276645121227915,5.33009810372252,9.988257517548464,10.629554313482993,3.426075917541808,9.603070464238977,6.1084044982789525,6.664219799102621,2.206469444001508,6.717801471567636,6.639118210486742,7.137109463978781,2.4733947488918258,-1,deploy_joint_r1,cnn_r100_w256_joint_deploy,100,256,transfer,1,0,0,0,
2,AB,2950,2491,0.16326689720153809,0.1593339741230011,0.033877503126859665,0.20573164522647858,-0.9873296618461609,0.548775592131674,0.1506369709968567,0.19937291741371155,0,1.0,2.84814821968063,23.422191174224267,23.70644624612052,15.73114776542286,14.667612868785548,110.37175186410116,109.93412777000272,49.31972093848802,4.990818546548063,31.892971883731466,31.50848851569465,13.922871785262315,3.3795231867162103,13.482037273255955,13.448493535710208,7.320236335305496,0,cnn_r100_w256_r2loro,cnn,100,256,loro,1,0,57602,17,-1.135
3,BA,2536,2125,0.1799793839454651,0.17787319421768188,-0.08847451210021973,0.31360894441604614,-0.9188143014907837,0.7261176470588235,0.22128039598464966,1.2611138820648193,0,0.700000000000017,4.938829336645841,40.23774858251338,40.25585504745202,23.644465882224953,9.874439906340879,71.46378784291625,71.48233042474168,39.33364865014263,4.421237661403969,25.44225925142288,25.460554189910045,16.429813707975544,6.689833653241302,31.542457357893195,31.56087094215518,20.525753788015738,1,cnn_r100_w256_r2loro,cnn,100,256,loro,1,0,57602,13,-1.1249
4,AB,2736,2430,0.15255098044872284,0.15354755520820618,-0.06336915493011475,0.19540263712406158,-1.2019602060317993,0.6349794238683127,0.18155035376548767,0.4838946759700775,0,1.8000000000000114,4.154944637990308,35.467188636219085,35.16417096733854,13.83099014079794,1.3560997792383849,10.703062638755194,10.395469447383443,8.632662456315218,1.0461082183413961,7.079256714714253,7.0452165115633205,8.33613427974506,1.2927179573894916,5.407846041640007,5.355474339849284,8.721291873767731,2,cnn_r100_w256_r2loro,cnn,100,256,loro,1,0,57602,15,-1.2527
5,BA,2840,2515,0.1979370415210724,0.19963349401950836,-0.0430261604487896,0.2635667026042938,-0.9158933162689209,0.6691848906560636,0.2298247367143631,0.39248114824295044,0,1.1999999999999886,3.9895842785414155,33.675484641964964,33.610679617082134,15.10210721023952,1.302254168985262,10.028385175532467,9.858651928286996,5.313315851173043,3.444191964422263,22.564136605893157,22.49939599586415,11.826037979625081,2.155016064518347,10.116125341581743,9.920115273780175,6.034855865995344,3,cnn_r100_w256_r2loro,cnn,100,256,loro,1,0,57602,11,-0.6478
6,AB,2170,2029,0.21204808354377747,0.20324204862117767,-0.14618690311908722,0.2911103367805481,-0.7427192330360413,0.6293740758994578,0.23577305674552917,0.2149478942155838,0,2.0,3.5865097557033305,30.50194797939494,30.640192219941497,22.26586505814201,2.7487850147071233,21.16357849360473,20.734117387732248,16.510379118131,2.43916407391116,14.560710766389331,14.535168703366017,13.075430653268219,3.696172407565457,15.55188621570188,15.697813604868678,12.359891618050812,4,cnn_r100_w256_r2loro,cnn,100,256,loro,1,0,57602,23,-1.1888
8,BA,2708,2319,0.13160337507724762,0.13219331204891205,0.022570446133613586,0.16779665648937225,-1.1497551202774048,0.8641655886157826,0.2666257619857788,0.4503186047077179,0,2.1999999999999886,3.865707741056041,32.693855618616794,32.774959334240116,16.214486423442896,2.9075040660765263,21.90989168453785,21.911202973924087,11.080299328754474,2.7334338558343467,16.990649133285498,17.015337488090147,8.587742637267592,2.32223781846456,10.883611301820656,10.988713719302618,5.371276103289316,5,cnn_r100_w256_r2loro,cnn,100,256,loro,1,0,57602,22,-0.6672
9,AB,2568,2244,0.16453170776367188,0.1625693142414093,0.009095074608922005,0.25021764636039734,-1.146440863609314,0.6938502673796791,0.20084363222122192,0.9347234964370728,0,1.099999999999966,8.254416449542626,69.42615956482838,69.36812628483172,34.822692920367246,1.8821176719704462,14.25792907492994,14.346431433959111,6.151672877615264,3.2629540148451706,20.106616420231674,20.07360563559769,12.297954420310676,2.8155624408544098,11.870072783987965,11.939726218502303,6.335243642319349,6,cnn_r100_w256_r2loro,cnn,100,256,loro,1,0,57602,18,-1.1066
10,BA,2395,2148,0.18248222768306732,0.1663089543581009,0.05409001186490059,0.22925807535648346,-0.9745303988456726,0.6783054003724395,0.20846904814243317,0.5454400181770325,0,1.6000000000000227,2.46499717833656,20.959446539067233,20.83206660060363,10.71802320579551,2.0906728637894503,15.936251417342442,15.754691843295769,7.326179284607869,7.861052341410044,49.892037673641894,49.88771863138891,23.34709804735215,5.29013718331253,24.87163150201002,24.80837697200255,11.90382428838849,7,cnn_r100_w256_r2loro,cnn,100,256,loro,1,0,57602,15,-0.8149
11,AB,2132,1986,0.32136571407318115,0.3158237338066101,0.048200491815805435,0.4027217924594879,-0.10918883979320526,0.42799597180261834,0.23007355630397797,0.685131847858429,0,2.3000000000000114,2.1489533786008503,18.095988311695713,18.14698977946485,9.426084389353466,5.847773941312162,42.957814190954885,43.09175546426562,19.88731609913578,4.716201080397252,28.189751246704997,28.296501939424516,14.009278578316462,4.3905872601098626,18.306104615201438,18.26904786681193,6.519500718558983,8,cnn_r100_w256_r2loro,cnn,100,256,loro,1,0,57602,16,-1.2814
12,BA,2935,2777,0.19223853945732117,0.17782601714134216,0.13240164518356323,0.231619194149971,-0.8539462089538574,0.6085703997119193,0.1907571703195572,0.5082775950431824,0,2.0,5.870634247023914,50.260850331413934,50.25341092469236,31.31472640297363,9.722213662405288,77.01773155959286,77.04146263330213,40.05866482194016,5.3177065951036795,37.25203471853512,37.276755935644665,23.30177847465096,4.503311617850187,21.30718719293467,21.29073483020281,11.007438651823,9,cnn_r100_w256_r2loro,cnn,100,256,loro,1,0,57602,16,-1.1977
2,AB,2959,2491,0.15547668933868408,0.14948096871376038,0.06843619793653488,0.19206704199314117,-0.9464409947395325,0.5250903251706142,0.13438037037849426,0.10935471951961517,0,1.0,2.9911099573299236,24.59785932473805,24.798995750658815,15.654068899770055,15.150021307974104,114.00180844001322,113.56515121174363,51.87064592271759,5.5095938023009605,35.208116381851205,34.83020110194165,16.44847789375519,3.3036709435497067,13.17943755337519,13.182027167399225,7.789334118217791,0,cnn_r100_w256_joint_r2loro,cnn,100,256,loro,1,0,57602,20,-1.0369
3,BA,2548,2125,0.15299998223781586,0.15065762400627136,-0.04170098155736923,0.2957504093647003,-1.1514357328414917,0.6249411764705882,0.15521076321601868,1.013671875,0,0.700000000000017,4.349733997196007,35.438256932937364,35.456631820657954,19.863772896473698,9.498579869534133,68.74359488171957,68.76176753931716,37.596504731555214,3.890351598327231,22.38724572711565,22.40567096024133,13.75118651468769,6.437473425639332,30.352582970791413,30.370952535188874,19.380051455482985,1,cnn_r100_w256_joint_r2loro,cnn,100,256,loro,1,0,57602,19,-1.2673
4,AB,2735,2430,0.1632102131843567,0.1602015197277069,-0.11365380138158798,0.19941645860671997,-0.8772937059402466,0.5234567901234568,0.17406104505062103,0.39182135462760925,0,1.8000000000000114,3.4896163222752965,29.787853065120842,29.462415954451302,14.6402434603894,2.227760733446794,17.582675728795916,17.44349916616493,14.438960829678882,2.569709573009023,17.389820126289077,17.401025936716078,13.965271719936762,2.2787164901509454,9.532588203669347,9.452223788996488,9.531433823935878,2,cnn_r100_w256_joint_r2loro,cnn,100,256,loro,1,0,57602,19,-1.1633
5,BA,2827,2515,0.1409039944410324,0.15469960868358612,-0.028798941522836685,0.21718302369117737,-1.252177119255066,0.616699801192843,0.1515493243932724,0.3169420063495636,0,1.1999999999999886,4.986348771491595,42.08902475804734,42.069088968166504,19.93723031578877,0.44655459545732085,3.4388229209046024,3.381097817652198,4.787320112709429,2.267384572214952,14.854449390173516,14.8729638478138,7.562626480164787,1.1362684422713927,5.333897121676602,5.329803699205251,3.2924300607064496,3,cnn_r100_w256_joint_r2loro,cnn,100,256,loro,1,0,57602,21,-1.4698
6,AB,2176,2029,0.3032732605934143,0.29383188486099243,-0.21854762732982635,0.4212227463722229,-0.7162808179855347,0.6057171020206998,0.3040553033351898,0.3733178973197937,0,2.0,5.382543752095407,45.77655735137832,45.941106006837785,38.07586998909216,3.5402507210241114,27.257269528376536,27.063692367057442,31.722423177064613,2.3590176071473947,14.082272462883171,14.100702904726118,16.05985816567908,2.699622865884294,11.358839092463526,11.554326207996366,11.679502121123969,4,cnn_r100_w256_joint_r2loro,cnn,100,256,loro,1,0,57602,13,-0.9641
8,BA,2696,2319,0.1991245299577713,0.2067582607269287,-0.1343543976545334,0.2599351704120636,-0.8140608668327332,0.49978438982319967,0.16989076137542725,0.4506128132343292,0,2.1999999999999886,6.017752398739186,50.894568666801774,50.92441947161311,32.64520745987342,1.1207298905948173,8.445412268568813,8.405272774291024,14.717368338627967,1.1447734659335491,7.115754513414076,7.0823104224557945,8.436999839800242,0.10462065972554158,0.4903247141783703,0.46383751619540514,3.6572406879471524,5,cnn_r100_w256_joint_r2loro,cnn,100,256,loro,1,0,57602,15,-1.4213
9,AB,2572,2244,0.18855687975883484,0.2074633687734604,0.13092590868473053,0.2698756754398346,-0.760641872882843,0.45187165775401067,0.15709903836250305,0.9391798973083496,0,1.099999999999966,8.086483172700781,68.01370811589375,67.97694024722232,32.83198999826519,3.685189106068933,27.917045615445648,28.00999726350821,10.828835562587424,4.421118537703173,27.24333048567077,27.260126144764886,13.848869405041,5.107854352599471,21.53409992106817,21.59074866201095,12.655963540858602,6,cnn_r100_w256_joint_r2loro,cnn,100,256,loro,1,0,57602,17,-1.351
10,BA,2407,2148,0.14608444273471832,0.16181790828704834,-0.018012635409832,0.22327665984630585,-1.2092726230621338,0.6615456238361266,0.1765211671590805,0.4190885126590729,0,1.6000000000000227,2.107337063538343,17.918324171402453,17.947043021760532,11.454830450386236,1.5179689694326315,11.570789270567989,11.561643984379657,7.631498621057589,7.358893337395397,46.7049661648465,46.75197948732664,22.551874293928506,4.229023748976186,19.88279635348175,19.92566939128604,10.485419840857581,7,cnn_r100_w256_joint_r2loro,cnn,100,256,loro,1,0,57602,17,-1.2947
11,AB,2127,1986,0.2642804682254791,0.27724555134773254,-0.023744842037558556,0.35298922657966614,-0.44811391830444336,0.5594159113796576,0.29299136996269226,0.7377753853797913,0,2.3000000000000114,2.2138627350400237,18.642579488191007,18.784466767148793,16.172379746120395,6.350176343962886,46.648467981398156,46.80187770826947,24.02042281568043,4.693893639254287,28.056414858783693,28.19271089124821,16.02249802712986,3.432119361241105,14.309870720384202,14.281324723402777,5.31687234487752,8,cnn_r100_w256_joint_r2loro,cnn,100,256,loro,1,0,57602,23,-1.1553
12,BA,2930,2777,0.18620719015598297,0.16997785866260529,0.08748950809240341,0.22838209569454193,-0.9171478152275085,0.6942743968311127,0.22553683817386627,0.3732946217060089,0,2.0,4.851688436524656,41.53724727212154,41.5267830208515,29.56456358215022,9.611411644258686,76.1399767203966,76.16256155791916,39.63286386197098,5.2255802563187626,36.60666372832908,36.63014304054636,23.400892654857923,3.5384324355790397,16.741910991810585,16.71877912484048,9.624973646159066,9,cnn_r100_w256_joint_r2loro,cnn,100,256,loro,1,0,57602,11,-1.2722
2,AB,3112,2491,0.1145118921995163,0.11798179149627686,-0.06803324073553085,0.16166821122169495,-1.4156664609909058,0.7747892412685669,0.17275668680667877,0.4146805703639984,0,1.0,1.0271550311346713,8.446969626988114,8.888030574252822,10.957035964682518,14.96009384597619,112.57263063887126,112.13369162214369,51.252576748321985,5.306924944121007,33.91299572471734,33.473313534366405,15.906626446261388,2.611815926706844,10.419398752212832,10.000811784664265,6.9544899415751775,-1,deploy_r2only_r2,cnn_r100_w256_r2deploy,100,256,transfer,1,0,0,0,
3,BA,2706,2125,0.13200680911540985,0.13675999641418457,-0.07698599249124527,0.2676451504230499,-1.3066555261611938,0.816,0.20480754971504211,1.001008152961731,0,0.700000000000017,4.614287683221322,37.593635055821295,37.61116793625657,21.56877317881435,9.715680024571316,70.31480292667194,70.33391880188503,38.57874853484703,4.197801694219898,24.156484489116988,24.173979382217876,15.472248243528325,6.63959560052742,31.30558575276689,31.323689333133963,20.424418835743843,-1,deploy_r2only_r2,cnn_r100_w256_r2deploy,100,256,transfer,1,0,0,0,
4,AB,2892,2430,0.11383968591690063,0.12810871005058289,-0.09249222278594971,0.175544872879982,-1.431078553199768,0.7905349794238683,0.18353614211082458,0.4568180441856384,0,1.8000000000000114,3.9352129095120896,33.59152786518437,33.27463377707134,13.968454244157293,1.6345751599802731,12.900938848944953,12.632375204572382,9.12364034508161,1.5155910547736227,10.256355856068367,10.201276922498375,8.283378974274711,2.0867853601992876,8.729679885235706,8.660375027526555,8.912104745409536,-1,deploy_r2only_r2,cnn_r100_w256_r2deploy,100,256,transfer,1,0,0,0,
5,BA,2998,2515,0.12281064689159393,0.13338951766490936,-0.08117568492889404,0.205169677734375,-1.3780901432037354,0.7809145129224652,0.18326015770435333,0.4214050769805908,0,1.1999999999999886,4.778807693354847,40.33720153502068,40.25183344403256,18.6971480623612,1.6115149405100548,12.409937264514925,12.207060476113137,8.107806874769489,3.352336115022532,21.962355998042067,21.87068210687375,12.40119936086951,2.339693603178585,10.983042836825256,10.780328842432642,7.635132956884745,-1,deploy_r2only_r2,cnn_r100_w256_r2deploy,100,256,transfer,1,0,0,0,
6,AB,2324,2029,0.12975527346134186,0.138915553689003,-0.054148394614458084,0.20161542296409607,-1.196929693222046,0.8713652045342534,0.2584517002105713,0.32018184661865234,0,2.0,1.7665231334458693,15.023630323346794,15.262882003691486,10.256605426444525,2.796499064629043,21.530940813818017,21.077640627752956,12.480539226917088,0.7434851929712167,4.4382716889513105,4.456425412890084,5.616471539058136,3.5957643539694826,15.129412788469836,15.402541379617988,11.15840306032814,-1,deploy_r2only_r2,cnn_r100_w256_r2deploy,100,256,transfer,1,0,0,0,
8,BA,2862,2319,0.09558654576539993,0.09981492161750793,-0.05188673362135887,0.14079318940639496,-1.490763545036316,0.8732212160413971,0.18691249191761017,0.40586626529693604,0,2.1000000000000227,3.5584322965998774,30.095102766842302,30.123460704377898,15.547153215775488,2.9967436850130276,22.582368950410302,22.55924658035203,13.312345661102118,2.807338904151454,17.45003275526496,17.4264066380897,10.992701136655455,0.8192138707580529,3.8394023521181664,3.8329545751632916,4.234349726833031,-1,deploy_r2only_r2,cnn_r100_w256_r2deploy,100,256,transfer,1,0,0,0,
9,AB,2725,2244,0.1572692096233368,0.1694290041923523,-0.030021226033568382,0.27424952387809753,-1.201492428779602,0.7214795008912656,0.20497582852840424,0.961531937122345,0,1.099999999999966,8.188964810489296,68.87565960344737,68.81233397025049,35.22866480458562,1.5863814320597394,12.017587572201874,12.088165136291359,7.309749585119754,2.7912850918799528,17.200150050108636,17.152280292944717,11.271410882966029,1.9365605735356695,8.164306578650839,8.246565794740619,3.6781960939588974,-1,deploy_r2only_r2,cnn_r100_w256_r2deploy,100,256,transfer,1,0,0,0,
10,BA,2555,2148,0.16932277381420135,0.18118393421173096,-0.07740631699562073,0.2674460709095001,-1.1032706499099731,0.707169459962756,0.21647794544696808,0.5285170078277588,0,1.6000000000000227,2.400240738552057,20.40883368252858,20.525396784348562,13.205491675743842,1.7926168724813314,13.664305721676795,13.795479206012782,9.660440463223761,7.550750082658787,47.92263061317995,48.00733877415073,23.79124501280891,4.406574474549753,20.71755281940295,20.85353480475389,12.19728263423377,-1,deploy_r2only_r2,cnn_r100_w256_r2deploy,100,256,transfer,1,0,0,0,
11,AB,2268,1986,0.18097200989723206,0.2669360041618347,-0.10468941181898117,0.3499913513660431,-1.0028250217437744,0.7688821752265861,0.2719667851924896,0.30844852328300476,0,2.3000000000000114,1.877794879770027,15.812606515551618,15.966845041517752,13.50946245597266,5.871910749828569,43.135123462109405,43.30260655433965,22.827460136540232,4.129642510236333,24.683764139160694,24.85101111313727,15.867180639987293,0.7898186144841087,3.293067949051026,3.2795777855718806,6.866523448310725,-1,deploy_r2only_r2,cnn_r100_w256_r2deploy,100,256,transfer,1,0,0,0,
