run,dir,cut,variant,outage_m,outage_s,end_m,drift_pct,rmse_m,max_m,after_stop_m,after_stop_s,k_end,err_at_return_m,err_3s_after_m,max_step_m
3,BA,c10,gen_k1,814.72,224.0,42.05,5.16,25.23,43.74,42.07,15.01,1.0,,,
3,BA,c10,gen,814.72,224.0,30.62,3.76,16.62,31.72,30.64,15.01,1.027,,,
3,BA,c10,cor_k1,814.72,224.0,36.18,4.44,29.07,38.91,36.19,15.01,1.0,,,
3,BA,c10,cor,814.72,224.0,13.07,1.6,14.18,20.49,13.07,15.01,1.029,,,
3,BA,c10,cor_lm,814.72,224.0,12.53,1.54,13.76,20.14,12.53,15.01,1.029,,,
3,BA,c30,plain,723.72,204.0,46.79,6.47,26.58,47.69,46.81,15.01,1.0,,,
3,BA,c30,gen_k1,723.72,204.0,49.66,6.86,28.9,50.75,49.68,15.01,1.0,,,
3,BA,c30,gen,723.72,204.0,39.58,5.47,21.55,40.21,39.6,15.01,1.066,,,
3,BA,c30,cor_k1,723.72,204.0,32.55,4.5,27.0,35.19,32.55,15.01,1.0,,,
3,BA,c30,cor,723.72,204.0,15.02,2.08,14.03,24.91,15.01,15.01,1.077,,,
3,BA,c30,cor_lm,723.72,204.0,15.02,2.08,14.18,25.17,15.01,15.01,1.077,,,
3,BA,c60,plain,575.46,174.0,33.36,5.8,20.5,34.72,33.38,15.01,1.0,,,
3,BA,c60,gen_k1,575.46,174.0,35.45,6.16,22.17,36.87,35.47,15.01,1.0,,,
3,BA,c60,gen,575.46,174.0,28.23,4.91,15.97,29.08,28.25,15.01,1.027,,,
3,BA,c60,cor_k1,575.46,174.0,27.23,4.73,23.94,29.73,27.23,15.01,1.0,,,
3,BA,c60,cor,575.46,174.0,8.9,1.55,7.52,12.7,8.89,15.01,1.043,,,
3,BA,c60,cor_lm,575.46,174.0,9.11,1.58,7.49,12.27,9.09,15.01,1.043,,,
3,BA,turn,plain,471.5,151.28,36.19,7.67,23.19,37.42,36.2,15.01,1.0,,,
3,BA,turn,gen_k1,471.5,151.28,38.16,8.09,24.83,39.47,38.18,15.01,1.0,,,
3,BA,turn,gen,471.5,151.28,33.37,7.08,20.44,34.23,33.39,15.01,1.025,,,
3,BA,turn,cor_k1,471.5,151.28,22.19,4.71,20.46,24.78,22.19,15.01,1.0,,,
3,BA,turn,cor,471.5,151.28,6.73,1.43,5.83,10.03,6.71,15.01,1.04,,,
3,BA,turn,cor_lm,471.5,151.28,6.91,1.47,5.79,9.61,6.9,15.01,1.04,,,
3,BA,c30r,gen_k1,,,,,,,,,,4.323527091876727,5.9946269071658245,0.49937510976977373
3,BA,c30r,gen,,,,,,,,,,9.929582492253466,9.423340643069649,0.5235006311206429
3,BA,c30r,cor_k1,,,,,,,,,,10.771208018766492,12.456358714565313,0.8026054739015501
3,BA,c30r,cor,,,,,,,,,,6.609100543954553,5.055332998702571,0.7869919341501967
3,BA,c30r,cor_lm,,,,,,,,,,6.609100543954553,5.055332998702571,0.7869919341501967
4,AB,c10,plain,853.61,238.23,5.26,0.62,8.17,12.09,5.46,15.01,1.0,,,
4,AB,c10,gen_k1,853.61,238.23,9.39,1.1,11.07,14.53,9.65,15.01,1.0,,,
4,AB,c10,gen,853.61,238.23,15.63,1.83,11.15,15.77,15.85,15.01,1.027,,,
4,AB,c10,cor_k1,853.61,238.23,29.61,3.47,19.2,33.42,29.61,15.01,1.0,,,
4,AB,c10,cor,853.61,238.23,3.92,0.46,6.57,12.22,4.11,15.01,1.031,,,
4,AB,c10,cor_lm,853.61,238.23,4.05,0.47,6.64,12.35,4.23,15.01,1.031,,,
4,AB,c30,plain,789.25,218.23,11.89,1.51,8.19,14.5,11.57,15.01,1.0,,,
4,AB,c30,gen_k1,789.25,218.23,9.43,1.2,6.49,11.32,9.13,15.01,1.0,,,
4,AB,c30,gen,789.25,218.23,16.23,2.06,7.75,16.23,16.11,15.01,1.029,,,
4,AB,c30,cor_k1,789.25,218.23,27.55,3.49,18.47,31.36,27.54,15.01,1.0,,,
4,AB,c30,cor,789.25,218.23,8.04,1.02,7.46,11.82,8.15,15.01,1.042,,,
4,AB,c30,cor_lm,789.25,218.23,7.71,0.98,7.4,11.82,7.82,15.01,1.042,,,
4,AB,c60,plain,676.72,188.23,11.63,1.72,7.97,13.6,11.31,15.01,1.0,,,
4,AB,c60,gen_k1,676.72,188.23,10.1,1.49,6.91,11.76,9.79,15.01,1.0,,,
4,AB,c60,gen,676.72,188.23,10.52,1.56,4.56,10.53,10.3,15.01,1.018,,,
