run,dir,cut,variant,outage_m,outage_s,end_m,drift_pct,rmse_m,max_m,after_stop_m,after_stop_s,k_end,err_at_return_m,err_3s_after_m,max_step_m
9,BA,c30r,gen_k1,,,,,,,,,,1.5323191137337566,1.015193390657975,0.3627951279093993
9,BA,c30r,gen,,,,,,,,,,3.000665008336671,2.966712165874619,0.3683428639283224
9,BA,c30r,cor_k1,,,,,,,,,,1.5521655816063902,4.330351705325928,0.73097340253485
9,BA,c30r,cor,,,,,,,,,,4.026932358071661,8.419133422748187,5.005262837267325
9,BA,c30r,cor_lm,,,,,,,,,,4.075557017377219,8.375040312562497,5.006912030450354
10,AB,c10,plain,272.58,59.46,12.31,4.51,4.27,12.31,12.66,15.0,1.0,,,
10,AB,c10,gen_k1,272.58,59.46,9.12,3.35,4.14,9.12,9.49,15.0,1.0,,,
10,AB,c10,gen,272.58,59.46,12.06,4.43,6.23,12.06,12.44,15.0,1.014,,,
10,AB,c10,cor_k1,272.58,59.46,2.25,0.82,5.04,9.62,2.59,15.0,1.0,,,
10,AB,c10,cor,272.58,59.46,3.78,1.39,4.88,9.19,4.14,15.0,1.013,,,
10,AB,c10,cor_lm,272.58,59.46,3.78,1.39,4.91,9.11,4.14,15.0,1.012,,,
10,AB,c30,plain,178.84,39.46,10.58,5.91,3.67,10.58,10.92,15.0,1.0,,,
10,AB,c30,gen_k1,178.84,39.46,8.53,4.77,5.12,8.53,8.9,15.0,1.0,,,
10,AB,c30,gen,178.84,39.46,5.99,3.35,3.34,5.99,6.36,15.0,0.983,,,
10,AB,c30,cor_k1,178.84,39.46,8.79,4.91,6.49,8.92,8.94,15.0,1.0,,,
10,AB,c30,cor,178.84,39.46,8.55,4.78,7.27,9.41,8.51,15.0,0.979,,,
10,AB,c30,cor_lm,178.84,39.46,8.6,4.81,7.43,9.66,8.54,15.0,0.978,,,
10,AB,turn,plain,218.36,48.11,11.26,5.16,3.78,11.26,11.61,15.0,1.0,,,
10,AB,turn,gen_k1,218.36,48.11,8.69,3.98,4.87,8.69,9.06,15.0,1.0,,,
10,AB,turn,gen,218.36,48.11,8.66,3.96,4.9,8.66,9.03,15.0,0.999,,,
10,AB,turn,cor_k1,218.36,48.11,5.56,2.55,5.26,7.85,5.67,15.0,1.0,,,
10,AB,turn,cor,218.36,48.11,5.79,2.65,6.44,7.94,5.7,15.0,0.988,,,
10,AB,turn,cor_lm,218.36,48.11,5.97,2.73,6.73,8.3,5.84,15.0,0.986,,,
10,AB,c30r,gen_k1,,,,,,,,,,5.3665633364346865,5.396534877474455,0.48945085395373084
10,AB,c30r,gen,,,,,,,,,,2.9162946034765955,2.932937553088997,0.48120607657256215
10,AB,c30r,cor_k1,,,,,,,,,,5.675450046426551,0.5488283412217386,2.4954898208606795
10,AB,c30r,cor,,,,,,,,,,6.731037035061682,3.0540342769684274,2.5662165742348813
10,AB,c30r,cor_lm,,,,,,,,,,6.975830740019278,3.4287600130221456,2.5738268170065153
11,BA,c10,plain,268.5,51.6,7.58,2.82,4.15,7.58,7.45,15.0,1.0,,,
11,BA,c10,gen_k1,268.5,51.6,7.25,2.7,5.18,7.25,6.6,15.0,1.0,,,
11,BA,c10,gen,268.5,51.6,9.53,3.55,6.71,9.53,9.13,15.0,1.013,,,
11,BA,c10,cor_k1,268.5,51.6,4.1,1.53,6.12,12.39,3.6,15.0,1.0,,,
11,BA,c10,cor,268.5,51.6,1.42,0.53,5.02,10.01,2.25,15.0,1.014,,,
11,BA,c10,cor_lm,268.5,51.6,1.43,0.53,5.0,9.97,2.28,15.0,1.014,,,
11,BA,c30,plain,137.97,31.6,5.65,4.1,2.06,5.65,6.27,15.0,1.0,,,
11,BA,c30,gen_k1,137.97,31.6,3.71,2.69,2.71,3.71,3.9,15.0,1.0,,,
11,BA,c30,gen,137.97,31.6,0.34,0.25,0.94,1.72,1.12,15.0,0.98,,,
11,BA,c30,cor_k1,137.97,31.6,8.33,6.04,8.12,10.52,8.57,15.0,1.0,,,
